Name,Collection Month,Year,Tax Type,Amount,FIPS State,Numeric Month
Michigan,September,2019,Lodging,,26,09
Michigan,September,2019,Motor Fuel,132766377,26,09
Michigan,September,2019,Tobacco,81147800,26,09
Michigan,September,2020,Alcoholic Beverage,,26,09
Michigan,September,2020,Corporate Income,168200000,26,09
Michigan,September,2020,General Sales,920700000,26,09
Michigan,September,2020,Individual Income,1122500000,26,09
Michigan,September,2020,Lodging,,26,09
Michigan,September,2020,Motor Fuel,118078519,26,09
Michigan,September,2020,Tobacco,82300000,26,09
Michigan,September,2021,Alcoholic Beverage,,26,09
Michigan,September,2021,Corporate Income,296200000,26,09
Michigan,September,2021,General Sales,1066800000,26,09
Michigan,September,2021,Individual Income,1190500000,26,09
Michigan,September,2021,Lodging,,26,09
Michigan,September,2021,Motor Fuel,131274838,26,09
Michigan,September,2021,Tobacco,77800000,26,09
Minnesota,April,2019,Alcoholic Beverage,,27,04
Minnesota,April,2019,Corporate Income,255000000,27,04
Minnesota,April,2019,General Sales,462000000,27,04
Minnesota,April,2019,Individual Income,2456000000,27,04
Minnesota,April,2019,Lodging,,27,04
Minnesota,April,2019,Motor Fuel,74790845,27,04
Minnesota,April,2019,Tobacco,,27,04
Minnesota,April,2020,Alcoholic Beverage,,27,04
Minnesota,April,2020,Corporate Income,179000000,27,04
Minnesota,April,2020,General Sales,387000000,27,04
Minnesota,April,2020,Individual Income,980000000,27,04
Minnesota,April,2020,Lodging,,27,04
Minnesota,April,2020,Motor Fuel,62033033,27,04
Minnesota,April,2020,Tobacco,,27,04
Minnesota,April,2021,Alcoholic Beverage,,27,04
Minnesota,April,2021,Corporate Income,447000000,27,04
Minnesota,April,2021,General Sales,547000000,27,04
Minnesota,April,2021,Individual Income,1536000000,27,04
Minnesota,April,2021,Lodging,,27,04
Minnesota,April,2021,Motor Fuel,72122651,27,04
Minnesota,April,2021,Tobacco,,27,04
Minnesota,August,2019,Alcoholic Beverage,,27,08
Minnesota,August,2019,Corporate Income,15000000,27,08
Minnesota,August,2019,General Sales,583000000,27,08
Minnesota,August,2019,Individual Income,906000000,27,08
Minnesota,August,2019,Lodging,,27,08
Minnesota,August,2019,Motor Fuel,82896949,27,08
Minnesota,August,2019,Tobacco,,27,08
Minnesota,August,2020,Alcoholic Beverage,,27,08
Minnesota,August,2020,Corporate Income,37000000,27,08
Minnesota,August,2020,General Sales,574000000,27,08
Minnesota,August,2020,Individual Income,782000000,27,08
Minnesota,August,2020,Lodging,,27,08
Minnesota,August,2020,Motor Fuel,76755456,27,08
Minnesota,August,2020,Tobacco,,27,08
Minnesota,August,2021,Alcoholic Beverage,,27,08
Minnesota,August,2021,Corporate Income,66000000,27,08
Minnesota,August,2021,General Sales,651000000,27,08
Minnesota,August,2021,Individual Income,904000000,27,08
Minnesota,August,2021,Lodging,,27,08
Minnesota,August,2021,Motor Fuel,82223862,27,08
Minnesota,August,2021,Tobacco,,27,08
Minnesota,December,2019,Alcoholic Beverage,,27,12
Minnesota,December,2019,Corporate Income,,27,12
Minnesota,December,2019,General Sales,464000000,27,12
Minnesota,December,2019,Individual Income,,27,12
Minnesota,December,2019,Lodging,,27,12
Minnesota,December,2019,Motor Fuel,80028223,27,12
Minnesota,December,2019,Tobacco,,27,12
Minnesota,December,2020,Alcoholic Beverage,,27,12
Minnesota,December,2020,Corporate Income,,27,12
Minnesota,December,2020,General Sales,470000000,27,12
Minnesota,December,2020,Individual Income,,27,12
Minnesota,December,2020,Lodging,,27,12
Minnesota,December,2020,Motor Fuel,63645141,27,12
Minnesota,December,2020,Tobacco,,27,12
Minnesota,December,2021,Alcoholic Beverage,,27,12
Minnesota,December,2021,Corporate Income,926271000,27,12
Minnesota,December,2021,General Sales,585413000,27,12
Minnesota,December,2021,Individual Income,1146853000,27,12
Minnesota,December,2021,Lodging,,27,12
Minnesota,December,2021,Motor Fuel,71986057,27,12
Minnesota,December,2021,Tobacco,,27,12
Minnesota,February,2020,Alcoholic Beverage,,27,02
Minnesota,February,2020,Corporate Income,16000000,27,02
Minnesota,February,2020,General Sales,448000000,27,02
Minnesota,February,2020,Individual Income,370000000,27,02
Minnesota,February,2020,Lodging,,27,02
Minnesota,February,2020,Motor Fuel,71544908,27,02
Minnesota,February,2020,Tobacco,,27,02
Minnesota,February,2021,Alcoholic Beverage,,27,02
Minnesota,February,2021,Corporate Income,41000000,27,02
Minnesota,February,2021,General Sales,457000000,27,02
Minnesota,February,2021,Individual Income,625000000,27,02
Minnesota,February,2021,Lodging,,27,02
Minnesota,February,2021,Motor Fuel,68273529,27,02
Minnesota,February,2021,Tobacco,,27,02
Minnesota,January,2020,Alcoholic Beverage,,27,01
Minnesota,January,2020,Corporate Income,,27,01
Minnesota,January,2020,General Sales,589404000,27,01
Minnesota,January,2020,Individual Income,,27,01
Minnesota,January,2020,Lodging,,27,01
Minnesota,January,2020,Motor Fuel,71583917,27,01
Minnesota,January,2020,Tobacco,,27,01
Minnesota,January,2021,Alcoholic Beverage,,27,01
Minnesota,January,2021,Corporate Income,84000000,27,01
Minnesota,January,2021,General Sales,575000000,27,01
Minnesota,January,2021,Individual Income,1527000000,27,01
Minnesota,January,2021,Lodging,,27,01
Minnesota,January,2021,Motor Fuel,71413672,27,01
Minnesota,January,2021,Tobacco,,27,01
Minnesota,July,2019,Alcoholic Beverage,,27,07
Minnesota,July,2019,Corporate Income,65000000,27,07
Minnesota,July,2019,General Sales,213000000,27,07
Minnesota,July,2019,Individual Income,770000000,27,07
Minnesota,July,2019,Lodging,,27,07
Minnesota,July,2019,Motor Fuel,73921429,27,07
Minnesota,July,2019,Tobacco,,27,07
Minnesota,July,2020,Alcoholic Beverage,,27,07
Minnesota,July,2020,Corporate Income,125000000,27,07
Minnesota,July,2020,General Sales,222000000,27,07
Minnesota,July,2020,Individual Income,884000000,27,07
Minnesota,July,2020,Lodging,,27,07
Minnesota,July,2020,Motor Fuel,72735034,27,07
Minnesota,July,2020,Tobacco,,27,07
Minnesota,July,2021,Alcoholic Beverage,,27,07
Minnesota,July,2021,Corporate Income,113000000,27,07
Minnesota,July,2021,General Sales,248000000,27,07
Minnesota,July,2021,Individual Income,825000000,27,07
Minnesota,July,2021,Lodging,,27,07
Minnesota,July,2021,Motor Fuel,80910768,27,07
Minnesota,July,2021,Tobacco,,27,07
Minnesota,June,2019,Alcoholic Beverage,,27,06
Minnesota,June,2019,Corporate Income,,27,06
Minnesota,June,2019,General Sales,704645000,27,06
Minnesota,June,2019,Individual Income,,27,06
Minnesota,June,2019,Lodging,,27,06
Minnesota,June,2019,Motor Fuel,80573271,27,06
Minnesota,June,2019,Tobacco,,27,06
Minnesota,June,2020,Alcoholic Beverage,,27,06
Minnesota,June,2020,Corporate Income,,27,06
Minnesota,June,2020,General Sales,684270000,27,06
Minnesota,June,2020,Individual Income,,27,06
Minnesota,June,2020,Lodging,,27,06
Minnesota,June,2020,Motor Fuel,63011979,27,06
Minnesota,June,2020,Tobacco,,27,06
Minnesota,June,2021,Alcoholic Beverage,,27,06
Minnesota,June,2021,Corporate Income,336567000,27,06
Minnesota,June,2021,General Sales,822691000,27,06
Minnesota,June,2021,Individual Income,1562594000,27,06
Minnesota,June,2021,Lodging,,27,06
Minnesota,June,2021,Motor Fuel,77146593,27,06
Minnesota,June,2021,Tobacco,,27,06
Minnesota,March,2020,Alcoholic Beverage,,27,03
Minnesota,March,2020,Corporate Income,318000000,27,03
Minnesota,March,2020,General Sales,355000000,27,03
Minnesota,March,2020,Individual Income,643000000,27,03
Minnesota,March,2020,Lodging,,27,03
Minnesota,March,2020,Motor Fuel,63645141,27,03
Minnesota,March,2020,Tobacco,,27,03
Minnesota,March,2021,Alcoholic Beverage,,27,03
Minnesota,March,2021,Corporate Income,403861000,27,03
Minnesota,March,2021,General Sales,395495000,27,03
Minnesota,March,2021,Individual Income,848460000,27,03
Minnesota,March,2021,Lodging,,27,03
Minnesota,March,2021,Motor Fuel,67792498,27,03
Minnesota,March,2021,Tobacco,,27,03
Minnesota,May,2019,Alcoholic Beverage,,27,05
Minnesota,May,2019,Corporate Income,45000000,27,05
Minnesota,May,2019,General Sales,483000000,27,05
Minnesota,May,2019,Individual Income,800000000,27,05
Minnesota,May,2019,Lodging,,27,05
Minnesota,May,2019,Motor Fuel,70716368,27,05
Minnesota,May,2019,Tobacco,,27,05
Minnesota,May,2020,Alcoholic Beverage,,27,05
Minnesota,May,2020,Corporate Income,31000000,27,05
Minnesota,May,2020,General Sales,460000000,27,05
Minnesota,May,2020,Individual Income,647000000,27,05
Minnesota,May,2020,Lodging,,27,05
Minnesota,May,2020,Motor Fuel,48805477,27,05
Minnesota,May,2020,Tobacco,,27,05
Minnesota,May,2021,Alcoholic Beverage,,27,05
Minnesota,May,2021,Corporate Income,53000000,27,05
Minnesota,May,2021,General Sales,534000000,27,05
Minnesota,May,2021,Individual Income,2332000000,27,05
Minnesota,May,2021,Lodging,,27,05
Minnesota,May,2021,Motor Fuel,68836717,27,05
Minnesota,May,2021,Tobacco,,27,05
Minnesota,November,2019,Alcoholic Beverage,,27,11
Minnesota,November,2019,Corporate Income,59000000,27,11
Minnesota,November,2019,General Sales,511000000,27,11
Minnesota,November,2019,Individual Income,637000000,27,11
Minnesota,November,2019,Lodging,,27,11
Minnesota,November,2019,Motor Fuel,84194275,27,11
Minnesota,November,2019,Tobacco,,27,11
Minnesota,November,2020,Alcoholic Beverage,,27,11
Minnesota,November,2020,Corporate Income,77000000,27,11
Minnesota,November,2020,General Sales,503000000,27,11
Minnesota,November,2020,Individual Income,733000000,27,11
Minnesota,November,2020,Lodging,,27,11
Minnesota,November,2020,Motor Fuel,75297264,27,11
Minnesota,November,2020,Tobacco,,27,11
Minnesota,November,2021,Alcoholic Beverage,,27,11
Minnesota,November,2021,Corporate Income,65000000,27,11
Minnesota,November,2021,General Sales,598000000,27,11
Minnesota,November,2021,Individual Income,722000000,27,11
Minnesota,November,2021,Lodging,,27,11
Minnesota,November,2021,Motor Fuel,78507475,27,11
Minnesota,November,2021,Tobacco,,27,11
Minnesota,October,2019,Alcoholic Beverage,,27,10
Minnesota,October,2019,Corporate Income,26000000,27,10
Minnesota,October,2019,General Sales,544000000,27,10
Minnesota,October,2019,Individual Income,946000000,27,10
Minnesota,October,2019,Lodging,,27,10
Minnesota,October,2019,Motor Fuel,76079311,27,10
Minnesota,October,2019,Tobacco,,27,10
Minnesota,October,2020,Alcoholic Beverage,,27,10
Minnesota,October,2020,Corporate Income,82000000,27,10
Minnesota,October,2020,General Sales,543000000,27,10
Minnesota,October,2020,Individual Income,964000000,27,10
Minnesota,October,2020,Lodging,,27,10
Minnesota,October,2020,Motor Fuel,72978394,27,10
Minnesota,October,2020,Tobacco,,27,10
Minnesota,October,2021,Alcoholic Beverage,,27,10
Minnesota,October,2021,Corporate Income,78000000,27,10
Minnesota,October,2021,General Sales,619000000,27,10
Minnesota,October,2021,Individual Income,939000000,27,10
Minnesota,October,2021,Lodging,,27,10
Minnesota,October,2021,Motor Fuel,77491877,27,10
Minnesota,October,2021,Tobacco,,27,10
Minnesota,September,2019,Alcoholic Beverage,,27,09
Minnesota,September,2019,Corporate Income,365000000,27,09
Minnesota,September,2019,General Sales,566845000,27,09
Minnesota,September,2019,Individual Income,1241000000,27,09
Minnesota,September,2019,Lodging,,27,09
Minnesota,September,2019,Motor Fuel,84443177,27,09
Minnesota,September,2019,Tobacco,,27,09
Minnesota,September,2020,Alcoholic Beverage,,27,09
Minnesota,September,2020,Corporate Income,358000000,27,09
Minnesota,September,2020,General Sales,518233000,27,09
Minnesota,September,2020,Individual Income,1240000000,27,09
Minnesota,September,2020,Lodging,,27,09
Minnesota,September,2020,Motor Fuel,73533985,27,09
Minnesota,September,2020,Tobacco,,27,09
Minnesota,September,2021,Alcoholic Beverage,,27,09
Minnesota,September,2021,Corporate Income,580000000,27,09
Minnesota,September,2021,General Sales,593000000,27,09
Minnesota,September,2021,Individual Income,1448000000,27,09
Minnesota,September,2021,Lodging,,27,09
Minnesota,September,2021,Motor Fuel,81415073,27,09
Minnesota,September,2021,Tobacco,,27,09
Mississippi,April,2019,Alcoholic Beverage,2272069,28,04
Mississippi,April,2019,Corporate Income,215863386,28,04
Mississippi,April,2019,General Sales,326272402,28,04
Mississippi,April,2019,Individual Income,341003801,28,04
Mississippi,April,2019,Lodging,122695,28,04
Mississippi,April,2019,Motor Fuel,39207047,28,04
Mississippi,April,2019,Tobacco,11436400,28,04
Mississippi,April,2020,Alcoholic Beverage,2550591,28,04
Mississippi,April,2020,Corporate Income,85458532,28,04
Mississippi,April,2020,General Sales,308313197,28,04
Mississippi,April,2020,Individual Income,192010442,28,04
Mississippi,April,2020,Lodging,81064,28,04
Mississippi,April,2020,Motor Fuel,36016759,28,04
Mississippi,April,2020,Tobacco,12344524,28,04
Mississippi,April,2021,Alcoholic Beverage,2566048,28,04
Mississippi,April,2021,Corporate Income,280099148,28,04
Mississippi,April,2021,General Sales,413860086,28,04
Mississippi,April,2021,Individual Income,272944202,28,04
Mississippi,April,2021,Lodging,118854,28,04
Mississippi,April,2021,Motor Fuel,41413140,28,04
Mississippi,April,2021,Tobacco,14269755.74,28,04
Mississippi,August,2019,Alcoholic Beverage,2800577,28,08
Mississippi,August,2019,Corporate Income,14042488,28,08
Mississippi,August,2019,General Sales,266875719,28,08
Mississippi,August,2019,Individual Income,153149033,28,08
Mississippi,August,2019,Lodging,111030,28,08
Mississippi,August,2019,Motor Fuel,37462657,28,08
Mississippi,August,2019,Tobacco,10835628,28,08
Mississippi,August,2020,Alcoholic Beverage,3054138,28,08
Mississippi,August,2020,Corporate Income,11032447,28,08
Mississippi,August,2020,General Sales,284973426,28,08
Mississippi,August,2020,Individual Income,172944476,28,08
Mississippi,August,2020,Lodging,97195,28,08
Mississippi,August,2020,Motor Fuel,36719300,28,08
Mississippi,August,2020,Tobacco,12044522,28,08
Mississippi,August,2021,Alcoholic Beverage,2337937,28,08
Mississippi,August,2021,Corporate Income,17469234,28,08
Mississippi,August,2021,General Sales,316264847,28,08
Mississippi,August,2021,Individual Income,197539886,28,08
Mississippi,August,2021,Lodging,113739,28,08
Mississippi,August,2021,Motor Fuel,37409295,28,08
Mississippi,August,2021,Tobacco,11508629,28,08
Mississippi,December,2019,Alcoholic Beverage,1953143,28,12
Mississippi,December,2019,Corporate Income,97530899,28,12
Mississippi,December,2019,General Sales,309502386,28,12
Mississippi,December,2019,Individual Income,182614441,28,12
Mississippi,December,2019,Lodging,111851,28,12
Mississippi,December,2019,Motor Fuel,35107029,28,12
Mississippi,December,2019,Tobacco,11554766,28,12
Mississippi,December,2020,Alcoholic Beverage,2602938,28,12
Mississippi,December,2020,Corporate Income,83257121,28,12
Mississippi,December,2020,General Sales,341489043,28,12
Mississippi,December,2020,Individual Income,179090748,28,12
Mississippi,December,2020,Lodging,98110,28,12
Mississippi,December,2020,Motor Fuel,35516985,28,12
Mississippi,December,2020,Tobacco,12571680,28,12
Mississippi,December,2021,Alcoholic Beverage,2207094,28,12
Mississippi,December,2021,Corporate Income,132664987,28,12
Mississippi,December,2021,General Sales,389469087,28,12
Mississippi,December,2021,Individual Income,191969459,28,12
Mississippi,December,2021,Lodging,95195,28,12
Mississippi,December,2021,Motor Fuel,41511128,28,12
Mississippi,December,2021,Tobacco,10723482,28,12
Mississippi,February,2020,Alcoholic Beverage,2234091,28,02
Mississippi,February,2020,Corporate Income,11974281,28,02
Mississippi,February,2020,General Sales,288595910,28,02
Mississippi,February,2020,Individual Income,180025983,28,02
Mississippi,February,2020,Lodging,89916,28,02
Mississippi,February,2020,Motor Fuel,33461628,28,02
Mississippi,February,2020,Tobacco,10293350,28,02
Mississippi,February,2021,Alcoholic Beverage,2369281,28,02
Mississippi,February,2021,Corporate Income,8761192,28,02
Mississippi,February,2021,General Sales,317412183,28,02
Mississippi,February,2021,Individual Income,163373480,28,02
Mississippi,February,2021,Lodging,93165,28,02
Mississippi,February,2021,Motor Fuel,32811233,28,02
Mississippi,February,2021,Tobacco,10304475,28,02
Mississippi,January,2020,Alcoholic Beverage,1992554,28,01
Mississippi,January,2020,Corporate Income,102267534,28,01
Mississippi,January,2020,General Sales,350247114,28,01
Mississippi,January,2020,Individual Income,172718704,28,01
Mississippi,January,2020,Lodging,100711,28,01
Mississippi,January,2020,Motor Fuel,35961192,28,01
Mississippi,January,2020,Tobacco,11725624,28,01
Mississippi,January,2021,Alcoholic Beverage,2500326,28,01
Mississippi,January,2021,Corporate Income,90748883,28,01
Mississippi,January,2021,General Sales,396009740,28,01
Mississippi,January,2021,Individual Income,191117505,28,01
Mississippi,January,2021,Lodging,80662,28,01
Mississippi,January,2021,Motor Fuel,36739606,28,01
Mississippi,January,2021,Tobacco,11258048,28,01
Mississippi,July,2019,Alcoholic Beverage,2526383,28,07
Mississippi,July,2019,Corporate Income,20128236,28,07
Mississippi,July,2019,General Sales,191511340,28,07
Mississippi,July,2019,Individual Income,122321006,28,07
Mississippi,July,2019,Lodging,119933,28,07
Mississippi,July,2019,Motor Fuel,35969082,28,07
Mississippi,July,2019,Tobacco,13024436,28,07
